id,title,question_url,subdomain,type,num_boundaries_open,low_open,high_open,p_outside,question_scale_low,question_scale_high,anon_prediction_count,last_activity_time,votes,comment_count,created_time,publish_time,close_time,resolve_time,author_name,last_read,has_predictions,activity,title_short
3887,When will China legalise same-sex marriage?,https://www.metaculus.com/questions/3887,www,LinearDateQuestion,1.00000000000000000000,False,True,0.02549999999999996714,2021-03-19,2100-01-01,0.00000000000000000000,2020-06-19T03:01:25.374059Z,8,4,2020-03-19T00:11:40.795268Z,2020-03-22 23:00:00.000,2049-12-31 11:00:00,2099-12-31 11:00:00,shibboleth,,True,0.00000000003294344589,When will China legalise same-sex marria
3875,Will at least 9 of the 12 states hit hardest by COVID-19 in 2020 be states that voted for Trump in 2016?,https://www.metaculus.com/questions/3875,www,BinaryQuestion,,,,,,,,2020-06-25T17:43:50.951870Z,8,53,2020-03-17T02:17:50.221211Z,2020-03-22 23:00:00.000,2020-11-15 03:14:00,2021-03-15 02:15:00,,,,8.59292043140842132232,Will at least 9 of the 12 states hit har
3877,When will the United Kingdom apply to rejoin the EU?,https://www.metaculus.com/questions/3877,www,LinearDateQuestion,1.00000000000000000000,False,True,0.60953999999999997073,2021-01-01,2050-01-01,1.00000000000000000000,2020-06-16T13:46:42.987433Z,11,7,2020-03-17T11:56:56.399833Z,2020-03-21 23:00:00.000,2034-12-31 22:00:00,2049-12-31 22:00:00,NoUsernameSelected,,True,0.00000000000293199259,When will the United Kingdom apply to re
3882,When will humanity use more than one millionth of the sun's energy output?,https://www.metaculus.com/questions/3882,www,LogQuestion,1.00000000000000000000,False,True,0.04395999999999999908,2020,10000,0.00000000000000000000,2020-06-19T14:00:23.890718Z,12,15,2020-03-18T16:51:07.778991Z,2020-03-21 07:00:00.000,6999-12-30 23:00:00,9999-12-30 23:00:00,pranomostro,,True,0.00000000021434639832,When will humanity use more than one mil
3854,"How many US state governors, members of the Supreme Court, and members of Congress will die from COVID-19 in 2020?",https://www.metaculus.com/questions/3854,www,LinearQuestion,1.00000000000000000000,False,True,0.01088000000000000078,0,50,5.00000000000000000000,2020-06-25T00:00:18.439516Z,21,26,2020-03-13T16:36:17.470206Z,2020-03-21 07:00:00.000,2020-10-01 16:00:00,2021-01-05 17:00:00,j.m.,2020-06-19T09:08:49.610267Z,True,0.00008532653136945057,"How many US state governors, members of "
3892,"How many infections of SARS-CoV-2 (novel coronavirus) will be estimated to have occurred  worldwide, before 2021?",https://www.metaculus.com/questions/3892,www,LogQuestion,1.00000000000000000000,True,False,0.01024000000000000084,1000000,8000000000,31.00000000000000000000,2020-06-25T16:16:13.540043Z,36,17,2020-03-20T11:40:28.199221Z,2020-03-20 23:00:00.000,2020-11-02 00:00:00,2021-01-01 00:00:00,Tamay,2020-06-19T06:30:38.433980Z,True,0.00000068011813395624,Total estimated COVID-19 infections worldwide before 2021:
3864,"Out of the 25 largest U.S companies by revenue, how many will file for bankruptcy over the next four years?",https://www.metaculus.com/questions/3864,www,LinearQuestion,0.00000000000000000000,False,False,0.00000000000000000000,0,25,,2020-06-25T00:00:26.989848Z,11,26,2020-03-15T01:12:48.533978Z,2020-03-20 21:00:00.000,2024-03-13 23:00:00,2024-03-14 23:00:00,,,True,0.21900030548629517702,Out of the 25 largest U.S companies by r
3364,"Will Metaculus, or a licensed derivative, be operated as a public site by a publicly traded company by 2030?",https://www.metaculus.com/questions/3364,www,BinaryQuestion,,,,,,,,2020-06-06T01:56:59.771293Z,2,7,2019-11-22T03:42:12.256617Z,2020-03-19 23:00:00.000,2028-12-15 03:35:00,2030-01-22 03:35:00,,,,0.00000000000000000012,"Will Metaculus, or a licensed derivative"
3870,Will there turn out to be widespread fossils of algae and lichens on Mars?,https://www.metaculus.com/questions/3870,www,BinaryQuestion,,,,,,,,2020-06-20T18:28:35.090349Z,9,10,2020-03-15T15:53:57.991552Z,2020-03-18 07:00:00.000,2030-01-01 08:00:00,2030-01-01 08:00:00,,,,0.00000000051937186209,Will there turn out to be widespread fos
3795,Will longevity escape velocity follow the development of effective life extending therapies?,https://www.metaculus.com/questions/3795,www,BinaryQuestion,,,,,,,,2020-06-06T02:01:03.087306Z,8,17,2020-03-07T02:41:47.145913Z,2020-03-17 23:00:00.000,2050-01-01 08:00:00,2150-01-01 08:00:00,,,,0.00000000000000000024,Will longevity escape velocity follow th
3842,Will a reliable poll of physicists reveal that a majority of those polled accept the many-worlds interpretation by 2050?,https://www.metaculus.com/questions/3842,www,BinaryQuestion,,,,,,,,2020-06-06T02:19:19.829249Z,4,4,2020-03-12T07:26:38.565286Z,2020-03-16 23:00:00.000,2045-01-01 08:00:00,2050-01-01 08:00:00,,,,0.00000000000000000074,Will a reliable poll of physicists revea
3833,What will North Korea's merchandise trade as a % of GDP be in 2045 per the most recent World Bank data?,https://www.metaculus.com/questions/3833,www,LinearQuestion,1.00000000000000000000,False,True,0.01141999999999998572,0,300,0.00000000000000000000,2020-06-06T02:01:14.379604Z,3,8,2020-03-11T08:59:31.373326Z,2020-03-16 23:00:00.000,2044-12-31 11:00:00,2045-12-31 11:00:00,shibboleth,,True,0.00000000000000000054,What will North Korea's merchandise trad
3843,"If Biden has the majority of pledged delegates, but does not survive until the nominee is chosen, will Sanders become the nominee?",https://www.metaculus.com/questions/3843,www,BinaryQuestion,,,,,,,,2020-06-23T22:10:57.088213Z,12,39,2020-03-12T07:26:53.530599Z,2020-03-15 23:00:00.000,2020-07-12 23:00:00,2020-07-16 23:00:00,,,,0.01086729756184537377,If Biden has the majority of pledged del
3620,Will China recognize the sovereignty of Taiwan by 2050?,https://www.metaculus.com/questions/3620,www,BinaryQuestion,,,,,,,,2020-06-25T06:59:44.893058Z,9,3,2020-02-08T22:07:49.865812Z,2020-03-14 23:00:00.000,2045-01-25 08:00:00,2050-01-01 08:00:00,,,,0.00000007459958280728,Will China recognize the sovereignty of 
3823,How many infections of COVID-19 confirmed by testing will be reported before 2021?,https://www.metaculus.com/questions/3823,www,LogQuestion,1.00000000000000000000,False,True,0.04735999999999995769,100000,1000000000,7.00000000000000000000,2020-06-21T06:02:58.476933Z,12,20,2020-03-10T15:29:48.235056Z,2020-03-14 23:00:00.000,2020-11-14 23:00:00,2020-12-31 23:00:00,isinlor,,True,0.00000000107270072019,Confirmed COVID-19 infections before 2021:
3821,"Bitcoin Extremes: Will the value of 1 bitcoin fall to $1,000 or less before 2025?",https://www.metaculus.com/questions/3821,www,BinaryQuestion,,,,,,,,2020-06-25T16:16:44.510736Z,6,18,2020-03-10T02:49:08.221349Z,2020-03-14 23:00:00.000,2024-01-01 00:00:00,2025-01-01 00:00:00,,,,0.00000022630863406302,Bitcoin Extremes: Will the value of 1 bi
3620,Will China recognize the sovereignty of Taiwan by 2050?,https://www.metaculus.com/questions/3620,www,BinaryQuestion,,,,,,,,2020-06-25T06:59:44.893058Z,9,3,2020-02-08T22:07:49.865812Z,2020-03-14 23:00:00.000,2045-01-25 08:00:00,2050-01-01 08:00:00,,,,0.00000007459916791349,Will China recognize the sovereignty of 
3834,"Will any conclusive evidence for extraterrestrial life, past or present, be discovered within our Solar System by 2050?",https://www.metaculus.com/questions/3834,www,BinaryQuestion,,,,,,,,2020-06-18T19:20:06.802645Z,9,10,2020-03-11T09:32:11.379558Z,2020-03-14 23:00:00.000,2030-03-31 21:00:00,2049-12-31 22:00:00,,,,0.00000000010564546279,Will any conclusive evidence for extrate
3830,When will the next Qatari general election be held?,https://www.metaculus.com/questions/3830,www,LinearDateQuestion,1.00000000000000000000,False,True,0.18537999999999998924,2020-03-11,2037-01-01,0.00000000000000000000,2020-06-18T14:36:10.935217Z,4,2,2020-03-11T07:27:00.085479Z,2020-03-13 23:00:00.000,2040-01-01 00:00:00,2040-01-01 00:00:00,holomanga,,True,0.00000000015091283961,When will the next Qatari general electi
3771,When will L4 autonomous vehicles be commercially available?,https://www.metaculus.com/questions/3771,www,LinearDateQuestion,1.00000000000000000000,False,True,0.01000000000000000888,2020-02-26,2099-12-30,0.00000000000000000000,2020-06-15T13:15:55.378977Z,10,5,2020-02-29T19:28:53.135237Z,2020-03-13 23:00:00.000,2022-01-01 05:00:00,2100-01-01 05:00:00,Mati_Roy,,True,0.00000000000045081570,When will L4 autonomous vehicles be comm
3729,When will L5 autonomous vehicles be commercially available?,https://www.metaculus.com/questions/3729,www,LinearDateQuestion,1.00000000000000000000,False,True,0.01583000000000001073,2020-02-19,2119-12-29,0.00000000000000000000,2020-06-15T13:14:49.527329Z,7,1,2020-02-23T20:05:11.054260Z,2020-03-13 23:00:00.000,2022-01-01 05:00:00,2120-01-01 05:00:00,Mati_Roy,,True,0.00000000000084266390,When will L5 autonomous vehicles be comm
3770,When will L3 autonomous vehicles be commercially available?,https://www.metaculus.com/questions/3770,www,LinearDateQuestion,1.00000000000000000000,False,True,0.01010999999999995236,2020-02-21,2099-12-25,0.00000000000000000000,2020-06-24T03:49:00.689375Z,11,9,2020-02-29T19:27:07.202699Z,2020-03-13 23:00:00.000,2021-01-01 05:00:00,2100-01-01 05:00:00,Mati_Roy,,True,0.00000000868860378210,When will L3 autonomous vehicles be comm
3730,How many communist states will there be in 2050?,https://www.metaculus.com/questions/3730,www,LinearQuestion,1.00000000000000000000,False,True,0.03052999999999994607,0,30,1.00000000000000000000,2020-06-25T08:44:33.972529Z,14,29,2020-02-23T23:21:21.531202Z,2020-03-12 23:00:00.000,2040-12-31 14:00:00,2049-12-31 11:00:00,shibboleth,2020-06-19T09:10:18.009624Z,True,1.67170895564410648682,How many communist states will there be 
3822,How many predictions will have been made on Metaculus by 18 December 2020?,https://www.metaculus.com/questions/3822,www,LogQuestion,1.00000000000000000000,False,True,0.01037999999999994483,180000,1000000,0.00000000000000000000,2020-06-12T15:07:51.416557Z,1,22,2020-03-10T13:43:38.390194Z,2020-03-12 23:00:00.000,2020-10-18 21:59:00,2020-12-18 17:00:00,Tamay,,True,0.00000000000000101628,How many predictions will have been made
3645,"Longbets series: By 2030, will commercial passengers routinely fly in pilotless planes?",https://www.metaculus.com/questions/3645,www,BinaryQuestion,,,,,,,,2020-06-06T01:01:48.874684Z,4,5,2020-02-10T04:14:51.227732Z,2020-03-12 23:00:00.000,2029-01-01 08:00:00,2030-01-01 08:00:00,,,,0.00000000000000000016,"Longbets series: By 2030, will commercia"
3820,"Bitcoin Extremes: Will 1 bitcoin be worth $100,000 or more before 2025?",https://www.metaculus.com/questions/3820,www,BinaryQuestion,,,,,,,,2020-06-22T06:58:51.581829Z,9,16,2020-03-10T02:44:56.581623Z,2020-03-12 23:00:00.000,2024-12-01 00:00:00,2025-01-01 00:00:00,,,,0.00003326854670407748,Bitcoin Extremes: Will 1 bitcoin be wort
3814,What will the Brent Crude oil closing price be on December 31 2020?,https://www.metaculus.com/questions/3814,www,LinearQuestion,2.00000000000000000000,True,True,0.06699999999999997624,10,150,1.00000000000000000000,2020-06-24T04:01:26.921855Z,10,24,2020-03-08T22:40:54.894084Z,2020-03-12 23:00:00.000,2020-12-01 00:00:00,2020-12-31 00:00:00,Jgalt,,True,0.00000001273198397535,What will the Brent Crude oil closing pr
3806,"If Joe Biden becomes president, what will be the yearly CO2 emissions per capita in the US in 2024?",https://www.metaculus.com/questions/3806,www,LinearQuestion,2.00000000000000000000,True,True,0.02065000000000001210,10,20,0.00000000000000000000,2020-06-13T02:43:24.162461Z,2,3,2020-03-07T19:27:10.019661Z,2020-03-10 23:00:00.000,2024-12-31 00:00:00,2025-08-31 23:00:00,holomanga,,True,0.00000000000000383454,"If Joe Biden becomes president, what wil"
3802,What will be the doubling time of COVID-19 cases during the peak growth period in 2020?,https://www.metaculus.com/questions/3802,www,LinearQuestion,1.00000000000000000000,False,True,0.09070999999999995733,1,15,3.00000000000000000000,2020-06-22T04:16:57.126720Z,5,17,2020-03-07T11:41:55.518117Z,2020-03-10 23:00:00.000,2020-08-31 22:00:00,2021-03-30 22:00:00,isinlor,2020-06-15T00:46:16.340199Z,True,0.03731047094094561839,"Number of days for global cases to double, during peak period:"
3805,"If Bernie Sanders becomes president, what will be the yearly CO2 emissions per capita in the US in 2024?",https://www.metaculus.com/questions/3805,www,LinearQuestion,2.00000000000000000000,True,True,0.10126000000000001666,10,20,1.00000000000000000000,2020-06-24T03:47:07.733965Z,0,7,2020-03-07T19:16:22.194432Z,2020-03-10 23:00:00.000,2024-12-31 00:00:00,2025-08-31 23:00:00,holomanga,2020-06-17T18:06:36.354675Z,True,0.00000001238294567928,"If Bernie Sanders becomes president, wha"
3792,What will the Metaculus community average log score be for COVID-19 related questions on 20 Jan 2021?,https://www.metaculus.com/questions/3792,www,LinearQuestion,2.00000000000000000000,True,True,0.45321999999999995623,0.1,0.2,1.00000000000000000000,2020-06-25T00:00:10.062666Z,4,35,2020-03-06T08:06:12.379032Z,2020-03-09 07:00:00.000,2020-10-01 07:00:00,2021-01-21 08:00:00,DanielFilan,2020-06-25T02:28:19.403121Z,True,0.00002482116864647496,What will the Metaculus community averag
3791,Will the US hold mass-turnout elections for President on schedule in 2020?,https://www.metaculus.com/questions/3791,www,BinaryQuestion,,,,,,,,2020-06-24T20:31:01.988289Z,26,39,2020-03-05T23:51:05.823421Z,2020-03-09 07:00:00.000,2020-08-01 07:00:00,2020-11-04 08:00:00,,,,0.00000006138167113715,Will the US hold mass-turnout elections 
3790,Will Dominic Cummings still be Chief Adviser to Boris Johnson at the end of his first term?,https://www.metaculus.com/questions/3790,www,BinaryQuestion,,,,,,,,2020-06-25T09:55:04.018644Z,7,56,2020-03-05T20:07:35.743752Z,2020-03-09 07:00:00.000,2022-05-01 23:00:00,2024-05-01 23:00:00,,,,3.14469432995245279372,Will Dominic Cummings still be Chief Adv
3786,What will be the lowest closing value for the Dow Jones Industrial Average before it reaches a new all-time record high close?,https://www.metaculus.com/questions/3786,www,LinearQuestion,0.00000000000000000000,False,False,0.00000000000000000000,1,25409,,2020-06-25T00:00:01.556081Z,29,65,2020-03-05T03:06:24.232871Z,2020-03-08 08:00:00.000,2021-12-31 05:00:00,2024-12-31 05:00:00,,,True,0.00000033823474603347,Dow Jones lowest closing value before next all-time high record: 
3768,How many new cases of COVID-19 in the 1st quarter of 2021?,https://www.metaculus.com/questions/3768,www,LogQuestion,2.00000000000000000000,True,True,0.05285000000000004278,1000,1000000000,1.00000000000000000000,2020-06-24T15:14:21.701970Z,10,10,2020-02-29T09:46:40.494506Z,2020-03-07 23:00:00.000,2021-03-14 23:00:00,2021-03-30 22:00:00,isinlor,,True,0.00000005039679686142,How many new cases of COVID-19 in the 1s
3767,How many new cases of COVID-19 in the 4th quarter of 2020?,https://www.metaculus.com/questions/3767,www,LogQuestion,2.00000000000000000000,True,True,0.06101999999999996316,1000,1000000000,1.00000000000000000000,2020-06-22T02:46:33.150478Z,7,1,2020-02-29T09:39:45.110978Z,2020-03-07 23:00:00.000,2020-12-14 23:00:00,2020-12-30 23:00:00,isinlor,,True,0.00000000446014586883,How many new cases of COVID-19 in the 4t
3766,How many new cases of COVID-19 in the 3rd quarter of 2020?,https://www.metaculus.com/questions/3766,www,LogQuestion,2.00000000000000000000,True,True,0.02878999999999999615,1000,1000000000,2.00000000000000000000,2020-06-25T16:58:12.780977Z,8,4,2020-02-29T09:35:49.852136Z,2020-03-07 23:00:00.000,2020-09-14 22:00:00,2020-09-29 22:00:00,isinlor,,True,5.71778284064212272142,How many new cases of COVID-19 in the 3r
3779,Will all major 2020 US presidential candidates survive the COVID-19 epidemic?,https://www.metaculus.com/questions/3779,www,BinaryQuestion,,,,,,,,2020-06-25T02:44:44.776236Z,38,80,2020-03-03T13:14:34.439606Z,2020-03-07 11:00:00.000,2020-09-01 21:59:00,2021-01-05 11:12:00,,,,0.17025680509650023553,Will all major 2020 US presidential cand
3763,How many COVID-19 cases in the US federal legislature will be publicly reported before 2021?,https://www.metaculus.com/questions/3763,www,LinearQuestion,0.00000000000000000000,False,False,0.00000000000000000000,0,535,,2020-06-19T20:51:52.924721Z,7,19,2020-02-29T00:44:55.037137Z,2020-03-06 23:00:00.000,2020-12-01 19:59:00,2021-01-01 19:59:00,,,True,0.00000000010856979647,How many COVID-19 cases in the US federa
3781,Which month of 2020 will see the biggest global increase of COVID-19 cases?,https://www.metaculus.com/questions/3781,www,LinearQuestion,0.00000000000000000000,False,False,0.00000000000000000000,2,12,,2020-06-25T18:07:59.313630Z,28,21,2020-03-04T10:25:53.893481Z,2020-03-06 23:00:00.000,2020-12-14 23:00:00,2021-03-30 22:00:00,,,True,19.32146780513250305944,Month in 2020 with biggest global increase of COVID-19 cases:
3698,When will an AI achieve a 98th percentile score or higher in a Mensa admission test?,https://www.metaculus.com/questions/3698,www,LinearDateQuestion,0.00000000000000000000,False,False,0.00000000000000000000,2020-02-17,2099-12-30,,2020-06-09T06:42:51.155650Z,7,5,2020-02-19T14:21:50.990722Z,2020-03-05 23:00:00.000,2026-01-01 04:59:00,2100-01-01 04:59:00,,,True,0.00000000000000000998,When will an AI achieve a 98th percentil
3683,Will an oracle superintelligence be developed before a general superintelligence?,https://www.metaculus.com/questions/3683,www,BinaryQuestion,,,,,,,,2020-06-01T22:36:54.985361Z,5,5,2020-02-17T15:28:24.331497Z,2020-03-05 23:00:00.000,2026-01-01 04:59:00,2100-01-01 04:59:00,,,,0.00000000000000000000,Will an oracle superintelligence be deve
3755,What will be the ratio of fatalities to total estimated infections for COVID-19 by the end of 2020?,https://www.metaculus.com/questions/3755,www,LogQuestion,2.00000000000000000000,True,True,0.02863999999999996410,0.001,0.1,94.00000000000000000000,2020-06-25T10:53:13.910712Z,91,308,2020-02-28T17:43:31.573901Z,2020-03-05 23:00:00.000,2020-08-31 04:00:00,2021-01-01 05:00:00,ignorance.prior,2020-06-23T23:47:04.196284Z,True,1.48208673068402174700,Ratio of COVID-19 fatalities to infections through 2020:
3605,Will Medicare for all be passed if a Democrat is elected president in 2020?,https://www.metaculus.com/questions/3605,www,BinaryQuestion,,,,,,,,2020-06-01T23:06:14.801356Z,5,16,2020-02-07T18:43:24.465724Z,2020-03-05 08:00:00.000,2025-01-20 05:00:00,2025-01-20 05:00:00,,,,0.00000000000000000000,Will Medicare for all be passed if a Dem
3733,Will bitcoins thought to belong to Satoshi Nakamoto be spent by 2075-04-05?,https://www.metaculus.com/questions/3733,www,BinaryQuestion,,,,,,,,2020-06-14T11:14:05.506763Z,11,11,2020-02-24T16:32:08.595197Z,2020-03-04 23:00:00.000,2022-01-01 05:00:00,2075-01-01 06:00:00,,,,0.00000004207007408385,Will bitcoins thought to belong to Satos
3772,Will any sovereign government issue a formal apology for their treatment of farm animals by 2200?,https://www.metaculus.com/questions/3772,www,BinaryQuestion,,,,,,,,2020-06-24T00:39:56.383972Z,5,10,2020-03-01T22:43:30.161379Z,2020-03-04 23:00:00.000,2175-01-01 08:00:00,2200-01-01 08:00:00,,,,0.00000001768359864468,Will any sovereign government issue a fo
3764,When will the Dow Jones Industrial Average set a new all-time record high close after the Coronavirus Crash of February 2020?,https://www.metaculus.com/questions/3764,www,LinearDateQuestion,1.00000000000000000000,False,True,0.17161999999999999478,2020-03-02,2022-01-01,3.00000000000000000000,2020-06-25T09:53:49.367418Z,28,36,2020-02-29T03:29:12.471831Z,2020-03-03 08:00:00.000,2022-01-01 00:00:00,2025-01-01 00:00:00,Jgalt,2020-05-30T02:06:17.628890Z,True,2.87067677095668116749,Date of new Dow Jones all-time high record after COVID-19 crash:
3749,Will the key to any pre-2020 WikiLeaks insurance file be publicly available by 2030?,https://www.metaculus.com/questions/3749,www,BinaryQuestion,,,,,,,,2020-06-23T23:54:30.501827Z,6,3,2020-02-27T19:50:19.815137Z,2020-03-01 08:00:00.000,2027-01-01 05:00:00,2030-01-01 05:00:00,,,,0.00000000944001660101,Will the key to any pre-2020 WikiLeaks i
3742,"Will the global atmospheric CO₂ concentration be in line with the pathway to limit warming to 2.0°C by mid-century, over the 2024 to 2027 period?",https://www.metaculus.com/questions/3742,www,BinaryQuestion,,,,,,,,2020-06-19T18:40:06.006234Z,4,0,2020-02-26T20:43:28.148361Z,2020-02-29 20:43:28.148,2026-06-30 23:00:00,2029-01-01 00:00:00,,,,0.00000000015822152593,Will the global atmospheric CO₂ concentr
3739,Will it turn out that the Keto diet is both safe and has health benefits for some identified and significant population of people?,https://www.metaculus.com/questions/3739,www,BinaryQuestion,,,,,,,,2020-06-21T17:15:54.984286Z,3,12,2020-02-26T13:57:13.962749Z,2020-02-29 08:00:00.000,2030-01-01 08:00:00,2030-01-01 08:00:00,,,,0.00000000038869854933,Will it turn out that the Keto diet is b
3743,When will the global annual mean surface air temperature moving average first exceed 1.3°C relative to the 1951-1980 base period?,https://www.metaculus.com/questions/3743,www,LinearDateQuestion,1.00000000000000000000,False,True,0.01546000000000002927,2020-02-25,2050-02-25,1.00000000000000000000,2020-06-21T11:59:49.760044Z,4,1,2020-02-26T20:46:10.418244Z,2020-02-29 00:00:00.000,2025-01-01 00:01:00,2029-01-01 00:00:00,Tamay,,True,0.00000000076848091036,When will the global annual mean surface
3734,Will JHU CSSE's COVID-19 dashboard remain open and maintained through 2020-12-31?,https://www.metaculus.com/questions/3734,www,BinaryQuestion,,,,,,,,2020-06-19T22:23:53.110150Z,7,15,2020-02-24T16:36:04.491879Z,2020-02-28 23:00:00.000,2021-01-01 04:59:00,2021-01-14 17:00:00,,,,0.00000000006265435500,JHU CESSE's COVID-19 dashboard maintained through 2020?
3715,"Before 2025, will at least two public health agencies claim that China deliberately misreported COVID-19 infections?",https://www.metaculus.com/questions/3715,www,BinaryQuestion,,,,,,,,2020-06-24T15:10:07.661741Z,5,18,2020-02-21T22:31:22.075790Z,2020-02-25 09:00:00.000,2025-01-01 04:59:00,2025-01-01 04:59:00,,,,0.00000004311502854340,Credible claim China misreported COVID-19 infections by 2025?
3681,Will it turn out that Covid-19 originated inside a research lab in Hubei?,https://www.metaculus.com/questions/3681,www,BinaryQuestion,,,,,,,,2020-06-25T13:33:47.307482Z,66,190,2020-02-17T00:06:20.260234Z,2020-02-24 08:00:00.000,2021-05-01 07:00:00,2021-05-01 07:00:00,,,,2.98036284419176489280,Will it turn out that Covid-19 originate
3708,"What will the lower limit in the IPCC's ‘likely’ range of its climate sensitivity estimate be, in its 6th Assessment Report?",https://www.metaculus.com/questions/3708,www,LinearQuestion,2.00000000000000000000,True,True,0.02522000000000003406,0.5,3.5,0.00000000000000000000,2020-06-19T22:44:33.997510Z,0,3,2020-02-21T18:01:56.640570Z,2020-02-24 00:00:00.000,2021-12-01 00:00:00,2023-01-01 00:00:00,Tamay,2020-06-17T18:06:37.482708Z,True,0.00000000017101075251,What will the lower limit in the IPCC's 
3656,Will a 100 trillion parameter deep learning model be trained before 2026?,https://www.metaculus.com/questions/3656,www,BinaryQuestion,,,,,,,,2020-06-20T20:15:29.355019Z,11,6,2020-02-11T19:46:19.409370Z,2020-02-22 08:00:00.000,2024-01-01 08:00:00,2026-01-01 08:00:00,,,,0.00000000020927158964,Will a 100 trillion parameter deep learn
3701,"What will the maximum increase in global annual mean surface air temperature be, relative to the 1951-1980 base period, in the 2020 to 2023 period?",https://www.metaculus.com/questions/3701,www,LinearQuestion,2.00000000000000000000,True,True,0.02023999999999999411,0.1,2.2,0.00000000000000000000,2020-06-19T22:54:32.441053Z,0,0,2020-02-19T23:33:19.699140Z,2020-02-22 00:00:00.000,2022-12-01 00:00:00,2024-01-01 00:00:00,Tamay,2020-06-17T18:06:37.115513Z,True,0.00000000003288365968,What will the maximum increase in global
3689,Will Yang get 200k donors or more in the 2024 US presidential race?,https://www.metaculus.com/questions/3689,www,BinaryQuestion,,,,,,,,2020-06-07T22:24:34.639581Z,1,10,2020-02-18T14:04:52.801730Z,2020-02-21 23:00:00.000,2021-01-01 04:59:00,2024-11-03 03:59:00,,,,0.00000000000000000318,Will Yang get 200k donors or more in the
3696,Is the Diamond Princess done as a cruise ship?,https://www.metaculus.com/questions/3696,www,BinaryQuestion,,,,,,,,2020-06-24T12:42:14.285946Z,5,42,2020-02-18T18:15:12.523283Z,2020-02-21 00:00:00.000,2020-07-31 17:13:00,2020-09-30 17:14:00,,,,0.72247543669784819453,Is the Diamond Princess done as a cruise
3684,When will a quantum computer running Shor's algorithm (or a similar one) be used to factor one of the RSA numbers for the first time?,https://www.metaculus.com/questions/3684,www,LinearDateQuestion,1.00000000000000000000,False,True,0.02800000000000002487,2020-03-01,2100-01-01,3.00000000000000000000,2020-06-23T16:25:21.594037Z,10,8,2020-02-17T17:46:24.344273Z,2020-02-20 23:00:00.000,2029-12-31 22:00:00,2099-12-31 22:00:00,NoUsernameSelected,,True,0.00000002089162674746,When will a quantum computer running Sho
3652,"How much wind energy will be consumed globally, in terawatt-hours, in the calendar year 2023?",https://www.metaculus.com/questions/3652,www,LogQuestion,2.00000000000000000000,True,True,0.02184999999999995279,500,5000,0.00000000000000000000,2020-06-19T22:57:07.392174Z,2,0,2020-02-11T14:20:40.207997Z,2020-02-19 00:00:00.000,2023-01-01 00:00:00,2024-01-01 00:00:00,Tamay,2020-06-18T00:29:12.381859Z,True,0.00000000067340986940,How much wind energy will be consumed gl
3678,"How much greenhouse gas will be emitted globally, in the calendar year 2030, in gigatonnes of CO₂ equivalent?",https://www.metaculus.com/questions/3678,www,LinearQuestion,2.00000000000000000000,True,True,0.03215000000000000496,10,95,0.00000000000000000000,2020-06-09T06:50:35.681918Z,1,1,2020-02-16T15:12:13.877981Z,2020-02-19 00:00:00.000,2029-12-31 00:00:00,2031-01-01 02:00:00,Tamay,,True,0.00000000000000000931,How much greenhouse gas will be emitted 
3679,"How much higher will the annual mean surface air temperature be in 2020, relative to the 1951-1980 base period?",https://www.metaculus.com/questions/3679,www,LinearQuestion,2.00000000000000000000,True,True,0.02000000000000001082,-1,2.5,1.00000000000000000000,2020-06-23T15:32:12.159550Z,2,0,2020-02-16T15:14:20.799576Z,2020-02-19 00:00:00.000,2020-12-01 00:00:00,2021-02-01 00:00:00,Tamay,,True,0.00000000640368757500,How much higher will the annual mean sur
3682,Before the end of 2024 will at least two public health agencies claim that COVID-19 more likely than not originated from a laboratory?,https://www.metaculus.com/questions/3682,www,BinaryQuestion,,,,,,,,2020-06-19T22:55:46.817488Z,14,20,2020-02-17T00:28:15.701750Z,2020-02-19 00:00:00.000,2024-01-01 00:00:00,2028-01-01 00:00:00,,,,0.00000000003010067815,Credible claim by 2024 that COVID-19 likely originated in a lab?
3671,Will it turn out that Bloomberg manipulated 2020 election prediction markets?,https://www.metaculus.com/questions/3671,www,BinaryQuestion,,,,,,,,2020-06-19T22:58:14.165773Z,8,27,2020-02-15T17:10:53.095991Z,2020-02-18 08:00:00.000,2022-01-01 08:00:00,2022-01-01 08:00:00,,,,0.00000000018260836364,Will it turn out that Bloomberg manipula
3616,Will a new amendment to the US Constitution be ratified by 2050?,https://www.metaculus.com/questions/3616,www,BinaryQuestion,,,,,,,,2020-06-24T03:42:17.572269Z,8,13,2020-02-08T21:47:33.548028Z,2020-02-17 08:00:00.000,2040-12-31 19:59:00,2050-01-01 08:00:00,,,,0.00000000992519927317,Will a new amendment to the US Constitut
3612,Will Elon Musk be the richest person in the world at any point during the 2020s?,https://www.metaculus.com/questions/3612,www,BinaryQuestion,,,,,,,,2020-06-24T04:20:10.218518Z,5,26,2020-02-08T04:00:53.056386Z,2020-02-17 08:00:00.000,2026-07-01 06:59:00,2030-01-02 01:00:00,,,,0.00282938882619344955,Will Elon Musk be the richest person in 
